FIPS	relig	civic	bus	pol	prof	labor	bowl	fitns	golf	sport	pop	respn	nccs	assn	pvote
33007	19	8	4	N/A	N/A	2	1	5	2	N/A	31694	1.293620244	0.66	210	0.793359612
33009	63	14	12	1	3	2	N/A	21	7	N/A	89575	1.373150991	0.61	847	0.757171767
33011	167	58	20	4	10	23	7	62	16	4	405339	0.915283257	0.76	1782	0.777786602
33013	88	26	31	8	18	14	1	21	8	1	147461	1.464794081	0.76	1320	0.788718873
33015	122	27	15	3	3	15	6	69	16	N/A	300638	0.918047619	0.78	1346	0.803029803
33017	55	20	6	1	3	5	N/A	12	6	N/A	126191	0.855845504	0.77	547	0.767631071
33019	23	8	2	N/A	N/A	N/A	1	2	2	N/A	43105	0.881568264	0.62	257	0.809767494
34001	125	6	6	1	8	29	2	38	18	1	275499	0.849367874	0.69	1204	0.65702808
34003	504	47	36	8	25	66	8	187	16	1	932836	0.962655815	0.76	4486	0.698929138
34005	223	17	12	3	9	38	5	56	18	N/A	450677	0.845394817	0.8	1976	0.739268866
34007	269	19	7	3	11	39	2	66	10	1	510967	0.835670405	0.76	2104	0.640425913
34009	66	7	11	N/A	4	9	2	19	9	1	95359	1.342295955	0.62	582	0.694279879
34011	112	9	6	1	1	12	1	16	1	N/A	157099	1.01210065	0.74	617	0.596790036
34013	392	43	15	3	38	57	2	97	13	2	794962	0.832744207	0.65	4386	0.627380077
34015	130	7	5	1	9	28	3	44	6	N/A	290898	0.800968037	0.78	993	0.688032492
34017	184	12	7	3	5	32	3	69	3	3	669502	0.479460853	0.65	1512	0.582917183
34019	80	4	3	N/A	2	9	N/A	25	8	N/A	125810	1.041252683	0.82	808	0.732942395
34021	183	39	52	8	31	43	5	42	9	2	371601	1.114098186	0.75	3018	0.67826183
34023	278	32	35	10	31	68	4	95	12	N/A	837339	0.67475658	0.76	3000	0.639854155
34025	264	21	24	4	19	31	8	131	25	N/A	629018	0.837813862	0.77	3019	0.669406933
34027	246	39	23	3	22	27	6	118	19	4	499236	1.015551763	0.8	2722	0.693918021
34029	233	26	16	2	10	24	5	61	11	1	585916	0.663917695	0.78	2373	0.655539091
34031	231	28	8	4	12	34	4	48	5	2	509913	0.73738069	0.71	1715	0.626831537
34033	53	9	2	N/A	2	6	1	12	5	N/A	64670	1.391680841	0.76	366	0.663674608
34035	153	24	8	1	16	24	2	73	16	1	332634	0.9560057	0.79	1663	0.677721613
34037	72	10	5	N/A	3	9	N/A	24	10	1	145004	0.924112438	0.78	735	0.677886103
34039	246	20	20	4	18	47	6	94	8	N/A	553049	0.837177176	0.73	2322	0.682073353
34041	61	4	3	N/A	4	7	3	12	5	1	106855	0.935847644	0.79	533	0.657268134
35001	268	50	39	8	25	44	3	59	9	1	675647	0.748911784	0.73	2996	0.631023353
35003	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	3534	0.565930956	0.23	41	0.680885183
35005	44	8	4	N/A	1	N/A	1	6	1	N/A	65837	0.987286784	0.68	276	0.608419285
35006	12	3	1	N/A	N/A	N/A	1	1	1	N/A	27282	0.696429881	0.49	75	0.559074878
35007	10	4	4	N/A	N/A	1	N/A	N/A	1	N/A	12684	1.576789656	0.41	128	0.612735197
35009	45	8	2	N/A	N/A	1	1	6	1	N/A	51055	1.253550093	0.66	189	0.602396322
35011	4	N/A	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1827	2.736726875	0.48	18	0.644746247
35013	82	17	8	3	3	5	1	13	7	N/A	214059	0.649353683	0.67	691	0.595278851
35015	41	8	3	1	1	5	1	4	2	N/A	56583	1.166428079	0.65	255	0.622806167
35017	22	5	N/A	N/A	2	N/A	1	1	1	N/A	29002	1.103372181	0.62	220	0.617616084
35019	3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	4443	0.675219446	0.44	18	0.610872675
35021	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	677	1.477104874	0.48	12	0.789750329
35023	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	4547	0.439850451	0.55	28	0.604498594
35025	54	7	3	N/A	1	N/A	1	3	3	N/A	69930	1.02960103	0.68	239	0.566053428
35027	24	3	2	N/A	N/A	N/A	1	4	6	N/A	19663	2.034277577	0.36	150	0.650570182
35028	15	6	N/A	N/A	1	1	N/A	8	N/A	N/A	17718	1.749633141	0.84	202	0.771805274
35029	13	3	1	N/A	N/A	N/A	N/A	2	1	N/A	24586	0.813471081	0.66	113	0.594577454
35031	28	4	2	N/A	N/A	1	2	1	N/A	N/A	73846	0.514584405	0.67	178	0.572200188
35033	2	N/A	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	4582	0.654735923	0.43	28	0.644691358
35035	42	8	2	N/A	1	1	N/A	6	1	N/A	64966	0.938952683	0.53	278	0.5982303
35037	10	4	1	N/A	N/A	N/A	1	1	1	N/A	8462	2.127156701	0.47	67	0.619485294
35039	24	1	1	N/A	N/A	N/A	1	1	1	N/A	39686	0.73073628	0.42	194	0.593953236
35041	21	N/A	1	N/A	N/A	N/A	N/A	1	N/A	N/A	19626	1.171914807	0.65	89	0.579852341
35043	47	6	3	N/A	1	N/A	1	8	4	N/A	137654	0.508521365	0.69	440	0.627231288
35045	68	10	7	N/A	N/A	1	1	6	2	N/A	123990	0.766190822	0.65	428	0.639754819
35047	14	5	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	28303	0.706638872	0.43	143	0.510535421
35049	74	17	12	2	7	4	1	18	4	N/A	147977	0.939335167	0.68	1165	0.696111547
35051	10	4	N/A	N/A	1	N/A	N/A	N/A	N/A	N/A	11332	1.323685139	0.46	103	0.638069035
35053	6	1	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	17340	0.519031142	0.5	89	0.596731375
35055	23	3	4	N/A	N/A	1	N/A	4	1	N/A	33041	1.089555401	0.42	268	0.618084378
35057	11	N/A	N/A	1	N/A	N/A	N/A	N/A	N/A	N/A	15586	0.769921725	0.48	69	0.635308127
35059	4	1	1	N/A	N/A	N/A	N/A	N/A	1	N/A	4269	1.639728274	0.49	31	0.667298938
35061	30	2	5	N/A	1	3	N/A	7	1	N/A	75833	0.646156686	0.65	208	0.645708165
36001	182	35	69	9	48	53	9	42	13	1	308729	1.493218972	0.77	2358	0.66906333
36003	56	16	5	1	1	2	1	4	5	N/A	47781	1.904522718	0.59	310	0.634872486
36005	284	14	7	7	3	13	3	47	5	1	1441757	0.266341693	0.65	2585	0.522127257
36007	139	20	5	3	6	17	4	24	13	2	197516	1.179651269	0.78	1042	0.624846786
36009	69	24	3	N/A	N/A	5	2	5	6	N/A	78638	1.449680816	0.71	425	0.589994648
36011	45	14	4	N/A	N/A	5	4	4	10	1	78836	1.103556751	0.81	366	0.610832321
36013	122	50	5	N/A	1	12	4	12	16	2	131773	1.699892998	0.74	748	0.609659596
36015	56	13	2	N/A	1	18	2	13	2	N/A	87469	1.223290537	0.8	400	0.621163195
36017	35	5	2	N/A	N/A	1	5	4	6	N/A	49333	1.175683619	0.71	452	0.614117647
36019	41	12	1	1	N/A	7	2	7	3	N/A	81702	0.905730582	0.78	363	0.59966355
36021	42	4	2	1	N/A	1	N/A	6	5	N/A	61979	0.984204327	0.67	498	0.672336988
36023	27	9	5	N/A	2	2	3	5	6	N/A	48929	1.205828854	0.77	246	0.614286609
36025	39	9	1	N/A	N/A	3	4	1	7	N/A	46597	1.373478979	0.51	356	0.630919739
36027	134	12	4	N/A	4	14	7	32	16	2	296380	0.759160537	0.71	1378	0.658187371
36029	490	84	38	5	16	103	31	123	35	7	923193	1.009539717	0.76	4612	0.652104092
36031	27	12	3	2	N/A	2	3	4	7	N/A	38632	1.553116587	0.53	318	0.598018173
36033	23	11	3	N/A	1	N/A	4	2	4	N/A	51133	0.938728414	0.65	274	0.575525536
36035	32	7	1	N/A	2	1	2	5	4	N/A	54173	0.996806527	0.79	268	0.586967478
36037	48	12	2	N/A	N/A	3	3	6	5	1	59099	1.353660806	0.82	283	0.656131513
36039	25	6	2	N/A	1	1	1	6	6	N/A	47919	1.001690352	0.5	300	0.639183547
36041	7	1	2	N/A	N/A	N/A	N/A	N/A	3	N/A	4706	2.762430939	0.69	61	0.627874143
36043	34	14	3	N/A	2	3	2	5	6	1	63715	1.098642392	0.76	283	0.605137872
36045	61	24	6	1	3	7	3	2	12	1	118964	1.008708517	0.72	539	0.558487261
36047	914	55	16	10	15	34	4	158	5	3	2620720	0.463231478	0.58	10095	0.517369508
36049	27	7	2	N/A	N/A	3	3	3	3	N/A	27172	1.766524363	0.69	151	0.599783389
36051	51	5	1	N/A	N/A	1	1	8	7	N/A	64763	1.142627735	0.82	328	0.655709597
36053	43	9	1	2	1	2	3	5	9	N/A	72257	1.03796172	0.75	452	0.633861288
36055	381	32	32	3	15	53	16	99	33	4	750362	0.890236979	0.79	3376	0.68178671
36057	33	4	N/A	N/A	N/A	1	3	2	3	1	49729	0.945122564	0.75	281	0.59728061
36059	534	47	36	13	29	91	15	229	44	5	1358673	0.767660798	0.73	6524	0.591619973
36061	703	258	226	36	185	219	5	486	11	7	1636966	1.304853002	0.7	19248	0.540909423
36063	133	20	3	N/A	3	28	5	21	11	N/A	213449	1.049431012	0.78	830	0.628809393
36065	125	52	9	1	3	16	6	28	26	1	233272	1.144586577	0.76	1051	0.631684784
36067	252	45	21	6	12	51	12	58	33	2	468659	1.049803802	0.79	2318	0.663502301
36069	57	14	12	N/A	N/A	N/A	1	12	13	N/A	109583	0.994679832	0.83	546	0.670830179
36071	167	18	10	N/A	6	17	10	32	14	N/A	375994	0.728735033	0.7	1560	0.630149754
36073	35	6	1	N/A	N/A	N/A	2	4	5	N/A	41944	1.263589548	0.81	181	0.576547614
36075	66	16	2	1	N/A	6	5	15	11	N/A	120835	1.009641246	0.79	532	0.561712688
36077	45	8	5	1	N/A	2	2	5	6	1	60948	1.230557196	0.65	432	0.648932738
36079	32	4	3	N/A	2	5	1	15	9	N/A	99252	0.715350824	0.75	433	0.682829558
36081	738	49	28	8	13	84	5	138	6	1	2322450	0.46072036	0.62	5640	0.533097553
36083	86	18	6	N/A	6	6	7	6	5	1	160083	0.880793089	0.77	765	0.652200161
36085	119	9	4	1	3	13	2	42	6	1	473301	0.422564077	0.66	1242	0.552323499
36087	233	11	4	2	4	7	3	47	10	1	323323	0.995908117	0.74	2229	0.655215917
36089	62	24	6	N/A	2	14	4	2	10	N/A	111753	1.109589899	0.75	612	0.55946507
36091	84	13	11	1	4	10	7	33	13	N/A	224704	0.783252635	0.82	977	0.644209986
36093	76	6	1	N/A	6	10	2	26	5	N/A	154919	0.852058172	0.77	718	0.64379976
36095	22	2	1	N/A	N/A	N/A	1	1	2	N/A	31656	0.916098054	0.6	177	0.638327695
36097	12	3	2	N/A	N/A	N/A	N/A	2	1	N/A	18301	1.092836457	0.84	107	0.632502523
36099	27	7	2	N/A	N/A	3	1	N/A	3	N/A	34890	1.232444827	0.81	157	0.63337312
36101	61	22	6	1	2	5	3	5	7	N/A	98326	1.139067998	0.78	489	0.613092113
36103	430	72	43	11	26	91	18	215	69	2	1502342	0.65031797	0.71	5505	0.611452713
36105	56	9	2	1	2	3	3	5	5	N/A	75770	1.135013858	0.43	466	0.582979422
36107	39	9	2	N/A	N/A	1	3	3	10	N/A	49930	1.34187863	0.84	234	0.649019962
36109	60	15	4	2	N/A	7	2	15	5	N/A	104727	1.050349958	0.77	775	0.640358643
36111	92	17	7	2	3	3	4	23	12	N/A	180787	0.901613501	0.67	973	0.618761948
36113	42	9	7	N/A	3	2	1	12	7	N/A	64954	1.277827386	0.67	467	0.644583433
36115	39	6	1	N/A	1	5	2	3	9	N/A	62402	1.057658408	0.78	296	0.593991924
36117	65	12	N/A	N/A	N/A	4	4	5	7	1	91914	1.06621407	0.82	435	0.651066412
36119	392	55	34	7	22	60	6	192	46	2	972504	0.839071099	0.72	5154	0.644988659
36121	39	8	3	N/A	N/A	2	3	3	10	N/A	41179	1.651327133	0.83	202	0.653792275
36123	23	9	1	N/A	1	1	N/A	2	1	N/A	25112	1.513220771	0.81	133	0.652206949
37001	133	6	2	2	N/A	1	2	15	7	1	156357	1.080859827	0.78	502	0.700071271
37003	59	2	N/A	N/A	N/A	N/A	N/A	1	1	N/A	37364	1.686114977	0.81	98	0.704754098
37005	9	1	1	N/A	N/A	N/A	1	2	5	N/A	10878	1.746644604	0.78	67	0.685192698
37007	23	2	1	N/A	N/A	N/A	N/A	N/A	1	N/A	26122	1.033611515	0.76	85	0.648910412
37009	29	1	1	N/A	N/A	N/A	N/A	1	2	N/A	27101	1.254566252	0.77	116	0.660970752
37011	27	N/A	2	N/A	N/A	N/A	N/A	1	5	N/A	17726	1.974500733	0.64	109	0.64620638
37013	47	6	3	N/A	N/A	N/A	N/A	7	3	N/A	47513	1.389093511	0.78	272	0.713724542
37015	52	N/A	1	N/A	N/A	N/A	N/A	1	2	N/A	20406	2.744290895	0.74	68	0.682694902
37017	40	N/A	2	N/A	N/A	1	N/A	1	1	N/A	34542	1.302761855	0.69	101	0.69233773
37019	61	9	6	N/A	N/A	2	2	10	22	N/A	118919	0.94181754	0.76	378	0.689529992
37021	239	21	12	2	2	10	2	34	6	2	250297	1.318433701	0.76	1551	0.681808959
37023	111	5	2	N/A	N/A	2	1	4	3	1	88807	1.452588197	0.77	281	0.621496599
37025	168	6	3	1	1	2	N/A	20	6	N/A	191929	1.078523829	0.78	626	0.700357864
37027	90	2	1	N/A	N/A	1	1	4	5	N/A	81434	1.277107842	0.79	253	0.63762369
37029	10	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	10286	0.972195217	0.78	40	0.625864822
37031	65	10	4	N/A	1	2	1	8	7	1	68730	1.440419031	0.75	280	0.696931047
37033	34	N/A	1	N/A	N/A	N/A	N/A	N/A	1	N/A	22956	1.568217459	0.8	47	0.689205219
37035	191	7	4	N/A	1	3	3	10	7	N/A	154618	1.461666818	0.79	570	0.665452425
37037	50	1	3	N/A	1	1	N/A	6	6	N/A	68609	0.991123614	0.81	230	0.759571275
37039	32	1	1	N/A	1	N/A	N/A	N/A	1	N/A	27087	1.329050836	0.74	130	0.580771835
37041	19	2	2	N/A	N/A	N/A	N/A	N/A	1	1	14616	1.710454297	0.81	79	0.69458584
37043	14	1	1	N/A	N/A	N/A	N/A	N/A	1	N/A	10618	1.601054813	0.73	48	0.620750358
37045	164	3	1	N/A	N/A	1	N/A	6	5	N/A	97007	1.855536198	0.77	324	0.681864665
37047	44	1	2	1	N/A	2	1	N/A	4	N/A	56938	0.965962977	0.71	201	0.637671629
37049	83	8	6	N/A	N/A	6	1	11	5	N/A	104350	1.149976042	0.78	443	0.641766979
37051	240	13	6	1	1	6	3	18	7	2	325814	0.911563039	0.73	1078	0.592238415
37053	20	3	1	N/A	N/A	N/A	N/A	2	6	N/A	24927	1.283748546	0.8	77	0.636558171
37055	39	4	3	1	N/A	N/A	N/A	2	4	N/A	35083	1.51070319	0.78	212	0.635595318
37057	140	4	4	1	1	4	N/A	14	2	1	164067	1.042257127	0.78	431	0.673001205
37059	36	1	1	N/A	N/A	N/A	N/A	3	3	N/A	41322	1.064808093	0.8	141	0.728766351
37061	56	N/A	4	N/A	N/A	N/A	N/A	1	3	N/A	59618	1.073501292	0.72	137	0.68566862
37063	197	15	10	1	14	12	3	41	8	2	295323	1.025995266	0.75	1730	0.689968919
37065	63	2	1	N/A	N/A	1	N/A	2	2	N/A	54898	1.293307589	0.75	230	0.675922213
37067	274	31	7	1	8	8	6	49	12	1	365593	1.085907006	0.77	3427	0.704638652
37069	57	1	1	N/A	N/A	N/A	N/A	4	2	N/A	62805	1.034949447	0.74	163	0.704861456
37071	260	10	7	1	2	5	3	18	4	1	211040	1.473654284	0.78	630	0.664270927
37073	11	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	11550	0.952380952	0.78	43	0.628391755
37075	12	N/A	N/A	N/A	1	N/A	N/A	N/A	N/A	N/A	8651	1.502716449	0.7	32	0.593891062
37077	68	1	1	N/A	N/A	1	N/A	3	2	N/A	58357	1.302328769	0.78	156	0.714596535
37079	15	N/A	1	1	N/A	N/A	N/A	N/A	1	N/A	21247	0.847178425	0.77	63	0.717609131
37081	425	38	25	4	12	12	4	59	16	1	512959	1.161886233	0.77	2740	0.700354796
37083	55	1	2	N/A	1	1	N/A	1	3	N/A	53019	1.207114431	0.75	221	0.683250806
37085	79	2	6	1	N/A	N/A	N/A	10	5	N/A	126865	0.811886651	0.75	306	0.63325943
37087	86	5	4	N/A	N/A	1	N/A	1	1	1	59380	1.667228023	0.76	233	0.647951266
37089	95	5	4	2	2	N/A	1	12	7	N/A	110939	1.153787216	0.78	413	0.662317961
37091	40	1	2	N/A	N/A	N/A	N/A	1	2	N/A	24380	1.886792453	0.75	96	0.711177697
37093	32	1	N/A	N/A	N/A	N/A	N/A	1	2	N/A	51644	0.697080009	0.7	90	0.572169953
37095	4	N/A	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	5661	0.883236177	0.73	40	0.647554348
37097	141	7	8	N/A	3	N/A	2	20	8	6	166822	1.168910575	0.8	569	0.690267647
37099	36	3	3	N/A	N/A	1	1	4	5	N/A	40998	1.292745988	0.7	181	0.587897775
37101	113	5	10	1	1	N/A	1	19	5	N/A	180959	0.856547616	0.78	474	0.71037153
37103	6	N/A	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	10074	0.69485805	0.76	45	0.693174288
37105	70	6	2	N/A	N/A	N/A	1	8	4	N/A	59588	1.527153118	0.74	222	0.694606832
37107	77	5	2	N/A	N/A	N/A	N/A	6	2	N/A	58399	1.575369441	0.75	267	0.699927729
37109	84	3	3	N/A	2	N/A	N/A	5	4	N/A	79880	1.264396595	0.78	224	0.691025593
37111	58	4	3	N/A	N/A	N/A	N/A	2	3	N/A	44954	1.557147306	0.75	145	0.625873159
37113	43	1	2	N/A	N/A	1	1	2	7	N/A	33889	1.681961698	0.75	218	0.66887496
37115	20	1	N/A	N/A	N/A	N/A	N/A	1	1	N/A	21166	1.086648398	0.76	91	0.606185938
37117	30	N/A	1	N/A	N/A	N/A	2	1	1	N/A	23448	1.49266462	0.77	109	0.701136049
37119	577	44	35	4	16	18	7	182	30	6	1011928	0.908167379	0.75	4561	0.661784001
37121	28	1	2	N/A	N/A	N/A	N/A	N/A	1	N/A	15330	2.087410307	0.75	58	0.661357636
37123	23	2	1	N/A	N/A	N/A	N/A	N/A	2	N/A	27410	1.021524991	0.76	86	0.67183107
37125	77	7	5	N/A	1	N/A	1	3	24	N/A	93066	1.267917392	0.78	413	0.7215365
37127	94	2	5	N/A	1	1	1	5	5	N/A	94249	1.209561905	0.77	349	0.711047245
37129	150	19	3	1	4	7	3	23	7	1	216585	1.006533232	0.77	948	0.651261006
37131	27	1	1	N/A	N/A	N/A	N/A	1	2	N/A	20567	1.555890504	0.69	58	0.692282938
37133	99	8	4	N/A	1	2	N/A	12	4	N/A	185267	0.701689993	0.74	416	0.526943961
37135	96	11	4	3	8	2	N/A	29	3	1	140160	1.120148402	0.81	933	0.684633498
37137	10	N/A	1	N/A	N/A	N/A	N/A	1	1	N/A	12909	1.007049345	0.77	82	0.699927544
37139	39	10	2	N/A	N/A	3	1	2	1	N/A	39628	1.463611588	0.76	169	0.615779629
37141	48	1	2	N/A	N/A	1	N/A	6	2	N/A	56086	1.069785686	0.78	171	0.675284271
37143	15	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	13462	1.188530679	0.8	68	0.666867168
37145	49	2	1	N/A	1	N/A	N/A	6	1	N/A	39125	1.533546326	0.81	118	0.7234107
37147	124	11	5	N/A	2	1	1	16	4	N/A	175103	0.936591606	0.74	707	0.677375573
37149	38	4	1	N/A	N/A	N/A	N/A	2	2	N/A	20337	2.311058662	0.73	142	0.679641502
37151	131	2	5	N/A	N/A	2	1	14	5	N/A	142617	1.12188589	0.78	339	0.663537409
37153	59	N/A	2	N/A	N/A	2	1	3	2	N/A	45700	1.509846827	0.69	199	0.625971179
37155	129	6	3	N/A	N/A	1	1	9	4	N/A	134732	1.135587685	0.68	399	0.56983255
37157	105	5	5	N/A	1	2	1	8	8	N/A	91821	1.470251903	0.79	291	0.68999491
37159	171	8	2	N/A	1	5	2	10	7	2	138648	1.50020195	0.76	529	0.663472391
37161	127	1	3	N/A	1	N/A	1	4	3	N/A	66537	2.10409246	0.79	250	0.65367009
37163	84	1	1	N/A	N/A	N/A	N/A	5	4	N/A	64010	1.484143103	0.71	172	0.689206625
37165	41	1	1	N/A	N/A	2	1	2	3	N/A	35715	1.427971441	0.71	135	0.612628208
37167	84	2	1	N/A	1	1	1	11	2	N/A	60629	1.698856983	0.77	222	0.710482694
37169	35	N/A	3	N/A	N/A	1	N/A	4	3	N/A	46415	0.991058925	0.8	133	0.698694331
37171	84	3	3	N/A	1	1	1	7	7	N/A	72980	1.466155111	0.8	257	0.656932679
37173	15	N/A	1	N/A	N/A	N/A	N/A	1	1	N/A	14286	1.259974801	0.72	73	0.561678761
37175	51	4	2	N/A	2	N/A	1	3	2	N/A	32991	1.970234306	0.75	178	0.68986378
37177	7	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	4118	1.942690627	0.69	25	0.691889794
37179	132	3	3	N/A	1	1	1	22	8	N/A	218337	0.783192954	0.81	614	0.695256479
37181	55	4	4	N/A	N/A	1	1	3	2	N/A	44587	1.569964339	0.73	178	0.677275827
37183	579	59	72	21	52	9	8	146	29	4	999271	0.979714212	0.78	5229	0.743152877
37185	26	N/A	1	N/A	N/A	N/A	N/A	1	1	N/A	20224	1.433939873	0.67	78	0.7401311
37187	21	1	1	N/A	N/A	3	N/A	N/A	1	N/A	12558	2.150023889	0.77	60	0.70856956
37189	52	5	4	N/A	1	N/A	1	6	4	N/A	52388	1.393448881	0.71	258	0.617475122
37191	136	8	3	N/A	1	2	1	11	3	N/A	124502	1.325279915	0.75	430	0.6854519
37193	90	4	3	N/A	N/A	1	N/A	4	3	N/A	68802	1.526118427	0.77	234	0.686103722
37195	75	4	2	N/A	2	1	2	5	3	1	81394	1.167162199	0.75	448	0.695666868
37197	51	3	N/A	N/A	N/A	1	N/A	5	2	N/A	37798	1.640298428	0.81	113	0.696132825
37199	16	1	1	N/A	N/A	N/A	N/A	1	2	N/A	17586	1.194131696	0.73	86	0.645119454
38001	2	N/A	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	2359	1.271725307	0.62	38	0.695095949
38003	19	4	1	1	2	N/A	1	2	1	N/A	11118	2.788271272	0.84	130	0.637275006
38005	6	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	6854	0.875401226	0.57	45	0.489946381
38007	1	N/A	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	910	2.197802198	0.53	10	0.863298663
38009	15	N/A	1	N/A	N/A	N/A	N/A	N/A	2	N/A	6649	2.707174011	0.53	64	0.693495464
38011	5	N/A	2	N/A	N/A	N/A	N/A	N/A	1	N/A	3244	2.466091245	0.68	37	0.715802368
38013	7	N/A	N/A	N/A	N/A	N/A	1	N/A	1	N/A	2235	4.026845638	0.51	36	0.650564617
38015	58	22	34	5	12	6	N/A	11	2	1	90521	1.668121209	0.84	654	0.67715681
38017	96	28	11	4	4	8	4	24	6	1	167276	1.111934766	0.82	909	0.620272315
38019	5	2	1	N/A	N/A	N/A	N/A	N/A	1	N/A	3858	2.33281493	0.63	60	0.666771753
38021	13	2	2	N/A	N/A	N/A	1	1	2	N/A	5123	4.099160648	0.63	63	0.628641371
38023	6	3	N/A	N/A	N/A	N/A	N/A	2	1	N/A	2429	4.940304652	0.52	35	0.668926554
38025	5	2	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	4428	1.806684734	0.55	27	0.705761317
38027	3	1	N/A	N/A	N/A	N/A	1	N/A	1	N/A	2368	2.533783784	0.65	30	0.619926199
38029	3	2	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	3424	1.752336449	0.62	44	0.68057041
38031	8	N/A	1	N/A	N/A	N/A	N/A	1	1	N/A	3362	3.271861987	0.69	46	0.646969697
38033	3	1	1	N/A	N/A	N/A	N/A	N/A	1	N/A	1828	3.282275711	0.58	19	0.716666667
38035	49	14	5	N/A	1	5	1	6	3	N/A	70262	1.19552532	0.76	429	0.563171842
38037	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	2358	0.848176421	0.56	37	0.754440961
38039	10	N/A	1	N/A	N/A	N/A	1	1	1	N/A	2312	6.055363322	0.63	39	0.700361011
38041	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	2656	1.88253012	0.62	32	0.681123706
38043	3	1	N/A	N/A	N/A	N/A	N/A	1	N/A	N/A	2424	2.062706271	0.52	29	0.708071279
38045	8	2	N/A	N/A	N/A	N/A	N/A	N/A	2	N/A	4111	2.918997811	0.67	48	0.689005559
38047	3	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1950	2.051282051	0.62	28	0.70134014
38049	8	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	5955	1.511335013	0.65	61	0.640776699
38051	5	3	N/A	N/A	N/A	N/A	1	N/A	1	N/A	2763	3.619254434	0.57	36	0.691489362
38053	9	4	2	N/A	N/A	N/A	N/A	N/A	1	N/A	10995	1.455206912	0.61	49	0.673929961
38055	14	2	1	N/A	N/A	1	N/A	N/A	2	N/A	9587	2.086158339	0.56	100	0.682221313
38057	12	N/A	2	N/A	1	3	N/A	3	2	N/A	8763	2.624671916	0.66	81	0.679873456
38059	21	6	3	N/A	1	7	2	4	N/A	N/A	29833	1.474876814	0.82	191	0.649702578
38061	12	2	N/A	N/A	N/A	N/A	N/A	2	2	N/A	9749	1.846343215	0.5	58	0.562449507
38063	8	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	3042	2.958579882	0.61	50	0.672748909
38065	3	1	N/A	N/A	N/A	N/A	N/A	1	1	N/A	1848	3.246753247	0.68	10	0.714884696
38067	16	2	2	N/A	N/A	N/A	1	N/A	3	N/A	7129	3.36653107	0.69	96	0.574519647
38069	7	1	1	N/A	N/A	N/A	N/A	1	1	N/A	4386	2.507979936	0.87	43	0.641099855
38071	9	4	2	N/A	N/A	2	1	2	1	N/A	11583	1.813001813	0.68	115	0.565270662
38073	8	5	1	N/A	N/A	1	N/A	N/A	1	N/A	5437	2.942799338	0.67	63	0.591664659
38075	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	2578	0.77579519	0.61	28	0.664436438
38077	28	6	1	N/A	N/A	1	1	1	2	N/A	16396	2.439619419	0.81	146	0.604590834
38079	6	1	1	N/A	N/A	N/A	N/A	1	1	N/A	14673	0.681523887	0.56	54	0.486767486
38081	6	2	N/A	N/A	N/A	N/A	N/A	N/A	1	N/A	3922	2.294747578	0.69	47	0.686783547
38083	4	N/A	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1323	3.779289494	0.61	20	0.759746147
38085	1	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	4466	0.447828034	0.74	8	0.428942486
38087	N/A	N/A	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	767	1.303780965	0.53	4	0.802841918
38089	21	6	2	1	N/A	N/A	1	4	2	N/A	30490	1.213512627	0.84	193	0.595082383
38091	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1953	1.02406554	0.56	28	0.680492547
38093	20	6	4	N/A	1	1	1	4	1	N/A	21174	1.794653821	0.81	266	0.576396332
38095	4	2	1	N/A	N/A	N/A	N/A	N/A	1	N/A	2298	3.481288077	0.57	32	0.662065157
38097	18	5	N/A	N/A	N/A	1	N/A	N/A	2	N/A	8063	3.224606226	0.71	92	0.622229209
